Entry	Entry name	Gene names
C8Z725	C8Z725_YEAS8	EC1118_1E8_1233g
C8Z8N7	C8Z8N7_YEAS8	EC1118_1G1_2916g
C8ZDZ5	C8ZDZ5_YEAS8	EC1118_1L7_2619g
C8ZI75	C8ZI75_YEAS8	EC1118_1O4_3224g
C8Z4X3	C8Z4X3_YEAS8	EC1118_1D0_2993g
C8Z3F4	C8Z3F4_YEAS8	EC1118_1A20_0386g
C8Z534	C8Z534_YEAS8	EC1118_1D0_3719g
D3UEQ5	D3UEQ5_YEAS8	EC1118_1B15_3202g
C8Z622	C8Z622_YEAS8	EC1118_1D0_7745g
C8ZHE5	C8ZHE5_YEAS8	EC1118_1O4_6524g
C8ZC92	C8ZC92_YEAS8	EC1118_1K5_1607g
C8ZIG6	C8ZIG6_YEAS8	EC1118_1P2_0694g
C8Z8Y1	C8Z8Y1_YEAS8	EC1118_1G1_3983g
C8ZIB3	C8ZIB3_YEAS8	EC1118_1P2_0089g
D3UF17	D3UF17_YEAS8	EC1118_1B15_4522g
C8ZGP6	C8ZGP6_YEAS8	EC1118_1N9_0628g
C8ZG78	C8ZG78_YEAS8	EC1118_1N9_2025g
C8ZJH5	C8ZJH5_YEAS8	EC1118_1P2_4874g
C8ZDQ5	C8ZDQ5_YEAS8	EC1118_1L7_1486g
C8Z4A8	C8Z4A8_YEAS8	EC1118_1C17_0958g
C8Z752	C8Z752_YEAS8	EC1118_1E8_1563g
C8ZAG5	C8ZAG5_YEAS8	EC1118_1I12_1046g
C8ZIS2	C8ZIS2_YEAS8	EC1118_1P2_1904g
C8ZGC4	C8ZGC4_YEAS8	EC1118_1N9_2553g
C8ZIE5	C8ZIE5_YEAS8	EC1118_1P2_0452g
C8ZEC9	C8ZEC9_YEAS8	EC1118_1M3_0683g
C8Z423	C8Z423_YEAS8	EC1118_1B15_1596g
C8Z9R4	C8Z9R4_YEAS8	EC1118_1H13_0881g
C8Z8T3	C8Z8T3_YEAS8	EC1118_1G1_3422g
C8Z4K0	C8Z4K0_YEAS8	EC1118_1D0_1596g
C8ZA27	C8ZA27_YEAS8	EC1118_1H21_0155g
C8ZAP0	C8ZAP0_YEAS8	EC1118_1I12_1948g
C8ZB30	C8ZB30_YEAS8	EC1118_1J11_0452g
C8ZGV3	C8ZGV3_YEAS8	EC1118_1O4_4170g
C8Z8I4	C8Z8I4_YEAS8	EC1118_1G1_2289g
C8Z8N5	C8Z8N5_YEAS8	EC1118_1G1_2894g
C8ZG66	C8ZG66_YEAS8	EC1118_1N9_1882g
C8Z3X8	C8Z3X8_YEAS8	EC1118_1B15_1079g
C8ZHF7	C8ZHF7_YEAS8	EC1118_1O4_0012g
C8ZGF8	C8ZGF8_YEAS8	EC1118_1N9_2960g
C8ZBT4	C8ZBT4_YEAS8	EC1118_1J19_0892g
C8ZFT7	C8ZFT7_YEAS8	EC1118_1N18_1057g
C8Z6I7	C8Z6I7_YEAS8	EC1118_1D0_1046g
C8ZCE9	C8ZCE9_YEAS8	EC1118_1K5_2355g
C8Z5F9	C8Z5F9_YEAS8	EC1118_1D0_5226g
C8ZEB7	C8ZEB7_YEAS8	EC1118_1M3_0551g
C8Z8S1	C8Z8S1_YEAS8	EC1118_1G1_3290g
C8Z762	C8Z762_YEAS8	EC1118_1E8_1673g
C8ZGD5	C8ZGD5_YEAS8	EC1118_1N9_2696g
C8ZFA6	C8ZFA6_YEAS8	EC1118_1M3_4434g
C8ZGJ9	C8ZGJ9_YEAS8	EC1118_1N9_0067g
C8ZAB6	C8ZAB6_YEAS8	EC1118_1H23_0210g
C8ZF85	C8ZF85_YEAS8	EC1118_1M3_4203g
C8Z9B6	C8Z9B6_YEAS8	EC1118_1G1_5567g
C8Z6X5	C8Z6X5_YEAS8	EC1118_1E8_0639g
C8ZFQ5	C8ZFQ5_YEAS8	EC1118_1N18_0705g
C8Z8T6	C8Z8T6_YEAS8	EC1118_1G1_3455g
C8Z4Y3	C8Z4Y3_YEAS8	EC1118_1D0_3103g
C8ZDP0	C8ZDP0_YEAS8	EC1118_1L7_1288g
D3UEY9	D3UEY9_YEAS8	EC1118_1B15_4203g
C8Z8S0	C8Z8S0_YEAS8	EC1118_1G1_3279g
C8Z6Y6	C8Z6Y6_YEAS8	EC1118_1E8_0760g
C8Z5V8	C8Z5V8_YEAS8	EC1118_1D0_6964g
C8Z666	C8Z666_YEAS8	EC1118_1D0_8262g
C8Z961	C8Z961_YEAS8	EC1118_1G1_4896g
C8ZBU7	C8ZBU7_YEAS8	EC1118_1J19_1035g
C8ZA53	C8ZA53_YEAS8	EC1118_1H21_0441g
C8ZFQ3	C8ZFQ3_YEAS8	EC1118_1N18_0683g
C8Z426	C8Z426_YEAS8	EC1118_1C17_0023g
C8Z554	C8Z554_YEAS8	EC1118_1D0_3950g
C8Z9V4	C8Z9V4_YEAS8	EC1118_1H13_1321g
C8Z4A5	C8Z4A5_YEAS8	EC1118_1C17_0925g
C8ZB67	C8ZB67_YEAS8	EC1118_1J11_0859g
C8ZDF4	C8ZDF4_YEAS8	EC1118_1L7_0243g
D3UEK5	D3UEK5_YEAS8	SUS1 EC1118_1B15_2597g
C8Z8T5	C8Z8T5_YEAS8	EC1118_1G1_3444g
C8Z5A4	C8Z5A4_YEAS8	EC1118_1D0_4566g
C8Z4F5	C8Z4F5_YEAS8	EC1118_1C17_1519g
C8ZJI9	C8ZJI9_YEAS8	EC1118_1P2_5039g
C8ZGA9	C8ZGA9_YEAS8	EC1118_1N9_2377g
C8ZJL8	C8ZJL8_YEAS8	EC1118_1P2_5358g
C8ZBA8	C8ZBA8_YEAS8	EC1118_1J11_1376g
C8ZG28	C8ZG28_YEAS8	EC1118_1N9_1431g
C8ZH94	C8ZH94_YEAS8	EC1118_1O4_5875g
C8ZFH7	C8ZFH7_YEAS8	EC1118_1M3_5248g
C8ZFJ4	C8ZFJ4_YEAS8	EC1118_1N18_0001g
C8Z7R6	C8Z7R6_YEAS8	EC1118_1F14_0672g
C8ZF79	C8ZF79_YEAS8	EC1118_1M3_4137g
C8ZDV0	C8ZDV0_YEAS8	EC1118_1L7_2102g
C8ZH76	C8ZH76_YEAS8	EC1118_1O4_5666g
C8ZCG9	C8ZCG9_YEAS8	EC1118_1K5_2597g
C8ZE64	C8ZE64_YEAS8	EC1118_1L7_3466g
C8ZJB5	C8ZJB5_YEAS8	EC1118_1P2_4159g
C8ZAK8	C8ZAK8_YEAS8	EC1118_1I12_1563g
C8ZIZ3	C8ZIZ3_YEAS8	EC1118_1P2_2718g
C8Z4L3	C8Z4L3_YEAS8	EC1118_1D0_1739g
C8Z7U1	C8Z7U1_YEAS8	EC1118_1F14_0980g
C8ZBH4	C8ZBH4_YEAS8	EC1118_1J11_2168g
C8ZDQ4	C8ZDQ4_YEAS8	EC1118_1L7_1475g
C8ZF76	C8ZF76_YEAS8	EC1118_1M3_4104g
C8ZHB9	C8ZHB9_YEAS8	EC1118_1O4_6194g
C8Z8V8	C8Z8V8_YEAS8	EC1118_1G1_3719g
C8ZGQ2	C8ZGQ2_YEAS8	EC1118_1O4_3576g
C8ZBH9	C8ZBH9_YEAS8	EC1118_1J11_2223g
C8ZH10	C8ZH10_YEAS8	EC1118_1O4_4885g
C8ZCI2	C8ZCI2_YEAS8	EC1118_1K5_2762g
C8Z956	C8Z956_YEAS8	EC1118_1G1_4841g
C8ZCV5	C8ZCV5_YEAS8	EC1118_1L10_0496g
C8ZJ79	C8ZJ79_YEAS8	EC1118_1P2_3741g
C8ZJM7	C8ZJM7_YEAS8	EC1118_1P2_5457g
C8ZA54	C8ZA54_YEAS8	EC1118_1H21_0463g
C8Z4I5	C8Z4I5_YEAS8	EC1118_1C17_1871g
C8Z8W8	C8Z8W8_YEAS8	EC1118_1G1_3840g
C8ZBF4	C8ZBF4_YEAS8	EC1118_1J11_1926g
C8ZDY3	C8ZDY3_YEAS8	EC1118_1L7_2476g
C8Z9K2	C8Z9K2_YEAS8	EC1118_1H13_0166g
C8ZEH1	C8ZEH1_YEAS8	EC1118_1M3_1167g
C8ZFH8	C8ZFH8_YEAS8	EC1118_1M3_5259g
C8ZBF2	C8ZBF2_YEAS8	EC1118_1J11_1904g
C8ZFY1	C8ZFY1_YEAS8	EC1118_1N9_0848g
C8ZIW0	C8ZIW0_YEAS8	EC1118_1P2_2333g
C8Z6N7	C8Z6N7_YEAS8	EC1118_1D22_0188g
C8Z7E4	C8Z7E4_YEAS8	EC1118_1E8_2630g
C8ZDI3	C8ZDI3_YEAS8	EC1118_1L7_0639g
C8ZDF7	C8ZDF7_YEAS8	EC1118_1L7_0276g
C8ZIB8	C8ZIB8_YEAS8	EC1118_1P2_0144g
C8ZDU0	C8ZDU0_YEAS8	EC1118_1L7_1937g
C8Z948	C8Z948_YEAS8	EC1118_1G1_4753g
C8ZHM4	C8ZHM4_YEAS8	EC1118_1O4_0793g
C8ZGQ8	C8ZGQ8_YEAS8	EC1118_1O4_3642g
C8ZCU6	C8ZCU6_YEAS8	EC1118_1L10_0397g
C8ZFF1	C8ZFF1_YEAS8	EC1118_1M3_4951g
D3UET4	D3UET4_YEAS8	EC1118_1B15_3554g
C8Z6Q0	C8Z6Q0_YEAS8	EC1118_1D22_0353g
D3UEN1	D3UEN1_YEAS8	EC1118_1B15_2927g
C8ZB12	C8ZB12_YEAS8	EC1118_1J11_0232g
C8ZIP4	C8ZIP4_YEAS8	EC1118_1P2_1585g
C8Z5P0	C8Z5P0_YEAS8	EC1118_1D0_6161g
C8Z5X8	C8Z5X8_YEAS8	EC1118_1D0_7206g
C8Z3Z1	C8Z3Z1_YEAS8	EC1118_1B15_1222g
C8ZAL3	C8ZAL3_YEAS8	EC1118_1I12_1618g
C8ZHT7	C8ZHT7_YEAS8	EC1118_1O4_1563g
C8Z530	C8Z530_YEAS8	EC1118_1D0_3664g
C8Z3J5	C8Z3J5_YEAS8	EC1118_1A20_1090g
C8Z4Z9	C8Z4Z9_YEAS8	EC1118_1D0_3301g
C8Z862	C8Z862_YEAS8	EC1118_1G1_0870g
C8ZAW0	C8ZAW0_YEAS8	EC1118_1I12_0188g
C8ZFY8	C8ZFY8_YEAS8	EC1118_1N9_0925g
C8ZHB2	C8ZHB2_YEAS8	EC1118_1O4_6117g
C8ZA37	C8ZA37_YEAS8	EC1118_1H21_0265g
C8ZH41	C8ZH41_YEAS8	EC1118_1O4_5237g
C8ZAK7	C8ZAK7_YEAS8	EC1118_1I12_1552g
C8Z8E0	C8Z8E0_YEAS8	EC1118_1G1_1783g
C8ZA28	C8ZA28_YEAS8	EC1118_1H21_0166g
C8ZF91	C8ZF91_YEAS8	EC1118_1M3_4269g
C8Z9F8	C8Z9F8_YEAS8	EC1118_1G1_6040g
C8Z7J6	C8Z7J6_YEAS8	EC1118_1E8_3235g
C8ZHP5	C8ZHP5_YEAS8	EC1118_1O4_1057g
C8Z6E8	C8Z6E8_YEAS8	EC1118_1D0_0584g
C8ZDI9	C8ZDI9_YEAS8	EC1118_1L7_0705g
C8Z7X1	C8Z7X1_YEAS8	EC1118_1F14_1332g
C8ZE36	C8ZE36_YEAS8	EC1118_1L7_3114g
D3UEX6	D3UEX6_YEAS8	EC1118_1B15_4060g
C8Z4I9	C8Z4I9_YEAS8	EC1118_1C17_1926g
C8Z5N3	C8Z5N3_YEAS8	EC1118_1D0_6084g
C8ZD25	C8ZD25_YEAS8	EC1118_1L10_1277g
C8ZJ27	C8ZJ27_YEAS8	EC1118_1P2_3125g
C8ZHY8	C8ZHY8_YEAS8	EC1118_1O4_2201g
C8Z681	C8Z681_YEAS8	EC1118_1D0_8438g
C8Z9N0	C8Z9N0_YEAS8	EC1118_1H13_0485g
C8ZDE4	C8ZDE4_YEAS8	EC1118_1L7_0111g
C8ZHN7	C8ZHN7_YEAS8	EC1118_1O4_0947g
D3UF85	D3UF85_YEAS8	MDE1 EC1118_1J11_2861g
C8ZBA5	C8ZBA5_YEAS8	EC1118_1J11_1332g
C8Z6P4	C8Z6P4_YEAS8	EC1118_1D22_0287g
C8ZIN6	C8ZIN6_YEAS8	EC1118_1P2_1497g
C8Z964	C8Z964_YEAS8	EC1118_1G1_4929g
C8ZER1	C8ZER1_YEAS8	EC1118_1M3_2234g
C8Z968	C8Z968_YEAS8	EC1118_1G1_4973g
C8Z5Y5	C8Z5Y5_YEAS8	EC1118_1D0_7305g
C8ZF63	C8ZF63_YEAS8	EC1118_1M3_3950g
C8ZA68	C8ZA68_YEAS8	EC1118_1H21_0628g
C8ZHC2	C8ZHC2_YEAS8	EC1118_1O4_6227g
C8Z5K8	C8Z5K8_YEAS8	EC1118_1D0_5787g
C8ZB58	C8ZB58_YEAS8	EC1118_1J11_0760g
C8Z4I0	C8Z4I0_YEAS8	EC1118_1C17_1816g
C8Z5H6	C8Z5H6_YEAS8	EC1118_1D0_5424g
C8Z5E7	C8Z5E7_YEAS8	EC1118_1D0_5094g
C8Z6A1	C8Z6A1_YEAS8	EC1118_1D0_0001g
C8Z4Q5	C8Z4Q5_YEAS8	EC1118_1D0_2223g
C8ZIP8	C8ZIP8_YEAS8	EC1118_1P2_1629g
C8ZA46	C8ZA46_YEAS8	EC1118_1H21_0364g
C8ZF41	C8ZF41_YEAS8	EC1118_1M3_3686g
C8Z660	C8Z660_YEAS8	EC1118_1D0_8185g
C8ZBL0	C8ZBL0_YEAS8	EC1118_1J19_0056g
C8ZIP9	C8ZIP9_YEAS8	EC1118_1P2_1640g
C8ZG00	C8ZG00_YEAS8	MED16 EC1118_1N9_1068g
C8Z5J1	C8Z5J1_YEAS8	EC1118_1D0_5589g
C8Z435	C8Z435_YEAS8	EC1118_1C17_0122g
C8Z717	C8Z717_YEAS8	EC1118_1E8_1134g
C8ZGL4	C8ZGL4_YEAS8	EC1118_1N9_0243g
C8ZG23	C8ZG23_YEAS8	EC1118_1N9_1365g
C8ZH43	C8ZH43_YEAS8	EC1118_1O4_5259g
C8ZDP9	C8ZDP9_YEAS8	EC1118_1L7_1420g
D3UEK2	D3UEK2_YEAS8	EC1118_1B15_2553g
C8ZGR1	C8ZGR1_YEAS8	EC1118_1O4_3675g
C8ZJF7	C8ZJF7_YEAS8	EC1118_1P2_4676g
C8ZFF2	C8ZFF2_YEAS8	EC1118_1M3_4962g
C8ZFN5	C8ZFN5_YEAS8	EC1118_1N18_0485g
C8Z6K8	C8Z6K8_YEAS8	EC1118_1D0_1277g
C8ZAM7	C8ZAM7_YEAS8	EC1118_1I12_1783g
C8Z6F5	C8Z6F5_YEAS8	EC1118_1D0_0683g
C8Z3L8	C8Z3L8_YEAS8	EC1118_1A20_0738g
C8ZEQ9	C8ZEQ9_YEAS8	EC1118_1M3_2201g
C8ZFI2	C8ZFI2_YEAS8	EC1118_1M3_5303g
C8Z7Y9	C8Z7Y9_YEAS8	EC1118_1F14_1574g
C8ZI83	C8ZI83_YEAS8	EC1118_1O4_3312g
C8ZCW4	C8ZCW4_YEAS8	EC1118_1L10_0595g
C8Z806	C8Z806_YEAS8	EC1118_1G1_0155g
C8ZIS3	C8ZIS3_YEAS8	EC1118_1P2_1915g
C8ZBL8	C8ZBL8_YEAS8	LIA1 EC1118_1J19_0144g
C8Z884	C8Z884_YEAS8	EC1118_1G1_1123g
C8ZEZ0	C8ZEZ0_YEAS8	EC1118_1M3_3125g
C8ZDC4	C8ZDC4_YEAS8	EC1118_1L10_2421g
C8ZDS3	C8ZDS3_YEAS8	EC1118_1L7_1706g
C8Z833	C8Z833_YEAS8	EC1118_1G1_0496g
C8Z4C5	C8Z4C5_YEAS8	EC1118_1C17_1167g
C8ZEJ9	C8ZEJ9_YEAS8	EC1118_1M3_1475g
C8Z4P2	C8Z4P2_YEAS8	EC1118_1D0_2069g
C8ZD59	C8ZD59_YEAS8	EC1118_1L10_1673g
C8ZCX9	C8ZCX9_YEAS8	EC1118_1L10_0771g
C8Z8E2	C8Z8E2_YEAS8	EC1118_1G1_1805g
C8Z6F0	C8Z6F0_YEAS8	EC1118_1D0_0617g
C8Z3H1	C8Z3H1_YEAS8	EC1118_1A20_0485g
C8ZG48	C8ZG48_YEAS8	EC1118_1N9_1673g
C8ZAZ5	C8ZAZ5_YEAS8	EC1118_1J11_0034g
C8Z7N4	C8Z7N4_YEAS8	EC1118_1F14_0287g
C8ZG99	C8ZG99_YEAS8	EC1118_1N9_2267g
C8ZA08	C8ZA08_YEAS8	EC1118_1H13_1970g
C8Z5J2	C8Z5J2_YEAS8	EC1118_1D0_5600g
C8ZCF3	C8ZCF3_YEAS8	EC1118_1K5_2410g
C8ZI55	C8ZI55_YEAS8	EC1118_1O4_3004g
C8Z9U0	C8Z9U0_YEAS8	EC1118_1H13_1167g
C8ZBM8	C8ZBM8_YEAS8	EC1118_1J19_0265g
C8ZAZ8	C8ZAZ8_YEAS8	EC1118_1J11_0067g
C8ZH55	C8ZH55_YEAS8	EC1118_1O4_5413g
C8Z7I5	C8Z7I5_YEAS8	EC1118_1E8_3103g
C8ZFE0	C8ZFE0_YEAS8	EC1118_1M3_4830g
C8ZI31	C8ZI31_YEAS8	EC1118_1O4_2718g
D3UEU1	D3UEU1_YEAS8	EC1118_1B15_3631g
C8ZJ39	C8ZJ39_YEAS8	EC1118_1P2_3290g
C8ZDH0	C8ZDH0_YEAS8	EC1118_1L7_0496g
C8ZDH3	C8ZDH3_YEAS8	EC1118_1L7_0529g
C8Z466	C8Z466_YEAS8	EC1118_1C17_0496g
C8ZAG0	C8ZAG0_YEAS8	EC1118_1I12_0980g
C8Z4Q4	C8Z4Q4_YEAS8	EC1118_1D0_2212g
C8ZI51	C8ZI51_YEAS8	EC1118_1O4_2960g
C8Z3P9	C8Z3P9_YEAS8	EC1118_1B15_0694g
C8ZDP2	C8ZDP2_YEAS8	EC1118_1L7_1310g
C8ZAK9	C8ZAK9_YEAS8	EC1118_1I12_1574g
C8Z7P1	C8Z7P1_YEAS8	EC1118_1F14_0375g
C8Z727	C8Z727_YEAS8	EC1118_1E8_1255g
C8Z8T4	C8Z8T4_YEAS8	EC1118_1G1_3433g
C8Z874	C8Z874_YEAS8	EC1118_1G1_1002g
C8Z9U4	C8Z9U4_YEAS8	EC1118_1H13_1211g
C8ZGV6	C8ZGV6_YEAS8	EC1118_1O4_4203g
C8Z3E5	C8Z3E5_YEAS8	EC1118_1A20_0287g
C8Z4G2	C8Z4G2_YEAS8	EC1118_1C17_1596g
C8ZIJ5	C8ZIJ5_YEAS8	EC1118_1P2_1046g
C8Z6V4	C8Z6V4_YEAS8	EC1118_1E8_0397g
C8ZAI4	C8ZAI4_YEAS8	EFM4 EC1118_1I12_1255g
C8ZA69	C8ZA69_YEAS8	EC1118_1H21_0639g
C8Z9Z7	C8Z9Z7_YEAS8	EC1118_1H13_1849g
C8Z815	C8Z815_YEAS8	EC1118_1G1_0265g
C8ZII2	C8ZII2_YEAS8	EC1118_1P2_0870g
C8Z7T0	C8Z7T0_YEAS8	EC1118_1F14_0848g
D3UEG6	D3UEG6_YEAS8	ALG14 EC1118_1B15_2080g
C8ZAE6	C8ZAE6_YEAS8	EC1118_1I12_0815g
C8Z7E7	C8Z7E7_YEAS8	EC1118_1E8_2663g
C8ZBM6	C8ZBM6_YEAS8	EC1118_1J19_0243g
C8ZD86	C8ZD86_YEAS8	EC1118_1L10_1981g
C8ZDG1	C8ZDG1_YEAS8	EC1118_1L7_0375g
C8Z991	C8Z991_YEAS8	EC1118_1G1_5270g
C8ZFT4	C8ZFT4_YEAS8	EC1118_1N18_1024g
C8Z937	C8Z937_YEAS8	THI4 EC1118_1G1_4632g
C8ZGB1	C8ZGB1_YEAS8	EC1118_1N9_2399g
C8ZAL4	C8ZAL4_YEAS8	EC1118_1I12_1629g
C8ZI34	C8ZI34_YEAS8	EC1118_1O4_2751g
C8ZAK4	C8ZAK4_YEAS8	EC1118_1I12_1519g
C8ZC11	C8ZC11_YEAS8	EC1118_1K5_0628g
C8Z5X0	C8Z5X0_YEAS8	EC1118_1D0_7107g
C8Z4X4	C8Z4X4_YEAS8	EC1118_1D0_3004g
C8ZE69	C8ZE69_YEAS8	EC1118_1M36_0045g
C8ZJ57	C8ZJ57_YEAS8	EC1118_1P2_3499g
C8ZG46	C8ZG46_YEAS8	EC1118_1N9_1651g
C8Z9L3	C8Z9L3_YEAS8	EC1118_1H13_0298g
D3UEF5	D3UEF5_YEAS8	EC1118_1B15_1937g
C8ZBC1	C8ZBC1_YEAS8	EC1118_1J11_1541g
C8ZD87	C8ZD87_YEAS8	EC1118_1L10_1992g
C8ZBL7	C8ZBL7_YEAS8	HAM1 EC1118_1J19_0133g
C8ZF88	C8ZF88_YEAS8	EC1118_1M3_4236g
C8ZFG0	C8ZFG0_YEAS8	EC1118_1M3_5050g
C8ZFN4	C8ZFN4_YEAS8	EC1118_1N18_0474g
C8Z499	C8Z499_YEAS8	EC1118_1C17_0859g
C8ZGX3	C8ZGX3_YEAS8	EC1118_1O4_4445g
C8ZE07	C8ZE07_YEAS8	EC1118_1L7_2751g
C8ZB23	C8ZB23_YEAS8	EC1118_1J11_0353g
C8ZB13	C8ZB13_YEAS8	EC1118_1J11_0243g
C8ZG61	C8ZG61_YEAS8	EC1118_1N9_1827g
C8ZHC7	C8ZHC7_YEAS8	EC1118_1O4_6304g
C8Z669	C8Z669_YEAS8	EC1118_1D0_8306g
C8Z4D7	C8Z4D7_YEAS8	EC1118_1C17_1321g
C8ZDM7	C8ZDM7_YEAS8	EC1118_1L7_1134g
C8ZB52	C8ZB52_YEAS8	EC1118_1J11_0694g
C8Z3V7	C8Z3V7_YEAS8	EC1118_1B15_0232g
C8Z4W4	C8Z4W4_YEAS8	EC1118_1D0_2883g
D3UEC6	D3UEC6_YEAS8	EC1118_1B15_1607g
C8ZJ42	C8ZJ42_YEAS8	EC1118_1P2_3323g
C8Z993	C8Z993_YEAS8	EC1118_1G1_5303g
C8ZGK4	C8ZGK4_YEAS8	EC1118_1N9_0122g
C8Z684	C8Z684_YEAS8	EC1118_1D0_8471g
C8Z594	C8Z594_YEAS8	EC1118_1D0_4445g
C8Z4F2	C8Z4F2_YEAS8	EC1118_1C17_1486g
C8Z7K9	C8Z7K9_YEAS8	EC1118_1E8_3378g
C8ZF14	C8ZF14_YEAS8	EC1118_1M3_3389g
C8Z5N2	C8Z5N2_YEAS8	EC1118_1D0_6062g
C8Z8H0	C8Z8H0_YEAS8	EC1118_1G1_2124g
C8Z930	C8Z930_YEAS8	EC1118_1G1_4555g
C8ZAU3	C8ZAU3_YEAS8	EC1118_1I12_2575g
C8Z9M8	C8Z9M8_YEAS8	EC1118_1H13_0463g
D3UEJ6	D3UEJ6_YEAS8	EC1118_1B15_2487g
C8Z816	C8Z816_YEAS8	EC1118_1G1_0287g
C8ZDX0	C8ZDX0_YEAS8	EC1118_1L7_2333g
C8ZFD1	C8ZFD1_YEAS8	EC1118_1M3_4720g
C8Z6I2	C8Z6I2_YEAS8	EC1118_1D0_0991g
C8ZIH4	C8ZIH4_YEAS8	EC1118_1P2_0782g
C8Z819	C8Z819_YEAS8	EC1118_1G1_0331g
C8Z9I9	C8Z9I9_YEAS8	EC1118_1H13_0012g
C8Z4P6	C8Z4P6_YEAS8	EC1118_1D0_2113g
C8Z9A0	C8Z9A0_YEAS8	EC1118_1G1_5380g
C8ZGT2	C8ZGT2_YEAS8	EC1118_1O4_3906g
C8Z4R6	C8Z4R6_YEAS8	EC1118_1D0_2344g
C8ZJK4	C8ZJK4_YEAS8	EC1118_1P2_5204g
C8Z8M5	C8Z8M5_YEAS8	EC1118_1G1_2784g
C8ZCM5	C8ZCM5_YEAS8	EC1118_1K5_3257g
C8ZGC9	C8ZGC9_YEAS8	EC1118_1N9_2619g
C8Z471	C8Z471_YEAS8	EC1118_1C17_0551g
C8Z611	C8Z611_YEAS8	EC1118_1D0_7624g
C8ZJG6	C8ZJG6_YEAS8	EC1118_1P2_4775g
C8ZA79	C8ZA79_YEAS8	EC1118_1H21_0760g
C8Z3N9	C8Z3N9_YEAS8	EC1118_1B15_0595g
C8ZCK1	C8ZCK1_YEAS8	EC1118_1K5_2971g
C8ZB65	C8ZB65_YEAS8	EC1118_1J11_0837g
C8Z4Z8	C8Z4Z8_YEAS8	EC1118_1D0_3290g
C8Z844	C8Z844_YEAS8	NCS6 CTU1 TUC1 EC1118_1G1_0617g
C8ZEX2	C8ZEX2_YEAS8	EC1118_1M3_2927g
C8ZBM5	C8ZBM5_YEAS8	EC1118_1J19_0232g
C8ZBV4	C8ZBV4_YEAS8	EC1118_1J19_1123g
C8ZHA6	C8ZHA6_YEAS8	EC1118_1O4_6029g
C8ZGE6	C8ZGE6_YEAS8	EC1118_1N9_2828g
C8Z3M5	C8Z3M5_YEAS8	EC1118_1A20_0023g
C8Z934	C8Z934_YEAS8	EC1118_1G1_4599g
C8Z5I5	C8Z5I5_YEAS8	EC1118_1D0_5523g
C8ZE34	C8ZE34_YEAS8	EC1118_1L7_3092g
C8ZAQ1	C8ZAQ1_YEAS8	EC1118_1I12_2069g
C8Z4G0	C8Z4G0_YEAS8	EC1118_1C17_1574g
C8ZHL4	C8ZHL4_YEAS8	EC1118_1O4_0683g
D3UET9	D3UET9_YEAS8	EC1118_1B15_3609g
C8ZJJ5	C8ZJJ5_YEAS8	EC1118_1P2_5105g
C8Z4C0	C8Z4C0_YEAS8	EC1118_1C17_1112g
C8ZED7	C8ZED7_YEAS8	EC1118_1M3_0771g
C8ZC44	C8ZC44_YEAS8	EC1118_1K5_1013g
D3UF41	D3UF41_YEAS8	EC1118_1B15_4797g
C8Z941	C8Z941_YEAS8	EC1118_1G1_4676g
C8Z483	C8Z483_YEAS8	EC1118_1C17_0683g
C8ZHH5	C8ZHH5_YEAS8	EC1118_1O4_0221g
C8ZJ55	C8ZJ55_YEAS8	EC1118_1P2_3477g
C8Z7L3	C8Z7L3_YEAS8	EC1118_1F14_0023g
C8Z7T2	C8Z7T2_YEAS8	EC1118_1F14_0870g
C8Z839	C8Z839_YEAS8	EC1118_1G1_0562g
C8Z9H9	C8Z9H9_YEAS8	EC1118_1G1_6271g
C8ZBR3	C8ZBR3_YEAS8	EC1118_1J19_0650g
C8ZHT6	C8ZHT6_YEAS8	EC1118_1O4_1552g
C8Z7I3	C8Z7I3_YEAS8	EC1118_1E8_3070g
C8ZC53	C8ZC53_YEAS8	EC1118_1K5_1112g
C8ZEQ0	C8ZEQ0_YEAS8	EC1118_1M3_2091g
D3UEX3	D3UEX3_YEAS8	EC1118_1B15_4027g
C8Z3L3	C8Z3L3_YEAS8	EC1118_1A20_0683g
C8ZJ61	C8ZJ61_YEAS8	EC1118_1P2_3543g
D3UF09	D3UF09_YEAS8	EC1118_1B15_4434g
C8ZCF6	C8ZCF6_YEAS8	EC1118_1K5_2454g
C8Z847	C8Z847_YEAS8	EC1118_1G1_0650g
C8ZFB9	C8ZFB9_YEAS8	EC1118_1M3_4588g
C8Z4K1	C8Z4K1_YEAS8	EC1118_1D0_1607g
C8ZFX5	C8ZFX5_YEAS8	EC1118_1N9_0760g
C8ZHJ3	C8ZHJ3_YEAS8	EC1118_1O4_0430g
C8ZG50	C8ZG50_YEAS8	EC1118_1N9_1706g
C8Z8R2	C8Z8R2_YEAS8	EC1118_1G1_3191g
C8ZB06	C8ZB06_YEAS8	EC1118_1J11_0793g
C8ZBS6	C8ZBS6_YEAS8	EC1118_1J19_0804g
C8Z488	C8Z488_YEAS8	EC1118_1C17_0738g
C8ZF04	C8ZF04_YEAS8	EC1118_1M3_3279g
C8Z9K5	C8Z9K5_YEAS8	EC1118_1H13_0199g
C8Z7V6	C8Z7V6_YEAS8	EC1118_1F14_1156g
C8ZAQ7	C8ZAQ7_YEAS8	EC1118_1I12_2135g
C8Z653	C8Z653_YEAS8	EC1118_1D0_8097g
